fromstn,fromhgt,tostn,tohgt,date,obsset,ha_value,ha_error,zd_value,zd_error,sd_value,sd_error,lv_value,lv_error,isetupid,tsetupid,fbsource,rawsource
WASW,1.622,14X4,0.000,2015-03-17,33,306.71710,0.00028,77.36404,0.00028,17.9365,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:77,12AZIB.RAW: 0099/0102
WASW,1.622,14X3,0.000,2015-03-17,33,305.97507,0.00028,75.67379,0.00028,18.7433,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:77,12AZIB.RAW: 0100/0101
WASW,1.622,WASE,1.621,2015-03-17,34,359.99656,0.00028,89.27769,0.00028,28.2519,0.0001,,,S2,T2,constants.csv+fieldbook_antenna12.csv:81,12AZIB.RAW: 0106/0115
WASW,1.622,12X6,0.000,2015-03-17,34,313.06113,0.00028,81.21450,0.00028,18.7484,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:81,12AZIB.RAW: 0107/0114
WASW,1.622,12X1,0.000,2015-03-17,34,311.44896,0.00028,76.97431,0.00028,18.0385,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:81,12AZIB.RAW: 0108/0113
WASW,1.622,12X4,0.000,2015-03-17,34,307.72149,0.00028,77.15681,0.00028,17.6529,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:81,12AZIB.RAW: 0109/0112
WASW,1.622,12X3,0.000,2015-03-17,34,306.25190,0.00028,75.35321,0.00028,18.3422,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:81,12AZIB.RAW: 0110/0111
WASW,1.622,WASE,1.621,2015-03-17,35,359.99750,0.00028,89.27750,0.00028,28.2520,0.0001,,,S2,T2,constants.csv+fieldbook_antenna12.csv:82,12AZIB.RAW: 0116/0123
WASW,1.622,10X1,0.000,2015-03-17,35,312.06719,0.00028,77.12904,0.00028,18.2520,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:82,12AZIB.RAW: 0117/0122
WASW,1.622,10X4,0.000,2015-03-17,35,309.01892,0.00028,77.03949,0.00028,17.4956,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:82,12AZIB.RAW: 0118/0121
WASW,1.622,10X3,0.000,2015-03-17,35,306.98825,0.00028,75.06522,0.00028,17.9966,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:82,12AZIB.RAW: 0119/0120
WASW,1.622,WASE,1.621,2015-03-17,36,359.99883,0.00028,89.27806,0.00028,28.2519,0.0001,,,S2,T2,constants.csv+fieldbook_antenna12.csv:83,12AZIB.RAW: 0124/0131
WASW,1.622,08X1,0.000,2015-03-17,36,312.39415,0.00028,77.31768,0.00028,18.5186,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:83,12AZIB.RAW: 0125/0130
WASW,1.622,08X4,0.000,2015-03-17,36,310.43906,0.00028,77.03281,0.00028,17.4869,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:83,12AZIB.RAW: 0126/0129
WASW,1.622,08X3,0.000,2015-03-17,36,308.11793,0.00028,74.85313,0.00028,17.7505,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:83,12AZIB.RAW: 0127/0128
WASW,1.622,WASE,1.621,2015-03-17,37,359.99954,0.00028,89.27772,0.00028,28.2519,0.0001,,,S2,T2,constants.csv+fieldbook_antenna12.csv:84,12AZIB.RAW: 0132/0137
WASW,1.622,06X4,0.000,2015-03-17,37,311.75275,0.00028,77.13754,0.00028,17.6270,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:84,12AZIB.RAW: 0133/0136
WASW,1.622,06X3,0.000,2015-03-17,37,309.47935,0.00028,74.75649,0.00028,17.6412,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:84,12AZIB.RAW: 0134/0135
WASW,1.622,WASE,1.621,2015-03-17,38,359.99922,0.00028,89.27793,0.00028,28.2519,0.0001,,,S2,T2,constants.csv+fieldbook_antenna12.csv:85,12AZIB.RAW: 0138/0145
WASW,1.622,04X4,0.000,2015-03-17,38,312.79614,0.00028,77.33536,0.00028,17.8975,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:85,12AZIB.RAW: 0139/0144
WASW,1.622,04X3,0.000,2015-03-17,38,310.89403,0.00028,74.79363,0.00028,17.6822,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:85,12AZIB.RAW: 0140/0143
WASW,1.622,04X5,0.000,2015-03-17,38,306.85381,0.00028,74.81931,0.00028,18.9927,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:85,12AZIB.RAW: 0141/0142
WASW,1.622,WASE,1.621,2015-03-17,39,359.99715,0.00028,89.27794,0.00028,28.2518,0.0001,,,S2,T2,constants.csv+fieldbook_antenna12.csv:87,12AZIB.RAW: 0146/0153
WASW,1.622,02X4,0.000,2015-03-17,39,313.43139,0.00028,77.59092,0.00028,18.2596,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:87,12AZIB.RAW: 0147/0152
WASW,1.622,02X3,0.000,2015-03-17,39,312.14883,0.00028,74.95576,0.00028,17.8683,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:87,12AZIB.RAW: 0148/0151
WASW,1.622,02X5,0.000,2015-03-17,39,306.90144,0.00028,74.55531,0.00028,18.6758,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:87,12AZIB.RAW: 0149/0150
WASW,1.622,WASE,1.621,2015-03-17,40,359.99847,0.00028,89.27792,0.00028,28.2519,0.0001,,,S2,T2,constants.csv+fieldbook_antenna12.csv:88,12AZIB.RAW: 0154/0161
WASW,1.622,00X4,0.000,2015-03-17,40,313.60614,0.00028,77.86561,0.00028,18.6664,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:88,12AZIB.RAW: 0155/0160
WASW,1.622,00X3,0.000,2015-03-17,40,313.07756,0.00028,75.21382,0.00028,18.1729,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:88,12AZIB.RAW: 0156/0159
WASW,1.622,00X5,0.000,2015-03-17,40,307.31514,0.00028,74.30353,0.00028,18.3840,0.0001,,,S2,,constants.csv+fieldbook_antenna12.csv:88,12AZIB.RAW: 0157/0158
WASW,1.622,TWSW,0.8000,2015-03-17,41,,,93.44282,0.00028,,,,,S2,,constants.csv+fieldbook_antenna12.csv:90,12AZIB.RAW: 0162/0169
WASW,1.622,TWSW,1.2000,2015-03-17,41,,,91.45293,0.00028,,,,,S2,,constants.csv+fieldbook_antenna12.csv:90,12AZIB.RAW: 0163/0168
WASW,1.622,TWSW,1.6000,2015-03-17,41,,,89.45825,0.00028,,,,,S2,,constants.csv+fieldbook_antenna12.csv:90,12AZIB.RAW: 0164/0167
WASW,1.622,TWSW,2.0000,2015-03-17,41,,,87.46525,0.00028,,,,,S2,,constants.csv+fieldbook_antenna12.csv:90,12AZIB.RAW: 0165/0166
WASW,1.622,TWSW,0.8000,2015-03-18,42,,,93.44110,0.00028,,,,,S3,,constants.csv+fieldbook_antenna12.csv:106,12ELEC.RAW: 0002/0009
WASW,1.622,TWSW,1.2000,2015-03-18,42,,,91.44978,0.00028,,,,,S3,,constants.csv+fieldbook_antenna12.csv:106,12ELEC.RAW: 0003/0008
WASW,1.622,TWSW,1.6000,2015-03-18,42,,,89.45733,0.00028,,,,,S3,,constants.csv+fieldbook_antenna12.csv:106,12ELEC.RAW: 0004/0007
WASW,1.622,TWSW,2.0000,2015-03-18,42,,,87.46515,0.00028,,,,,S3,,constants.csv+fieldbook_antenna12.csv:106,12ELEC.RAW: 0005/0006
WASW,1.622,WASE,1.625,2015-03-18,43,0.00018,0.00028,89.28053,0.00028,28.2515,0.0001,,,S3,T3,constants.csv+fieldbook_antenna12.csv:108,12ELEC.RAW: 0010/0019
WASW,1.622,90Y5,0.000,2015-03-18,43,309.13700,0.00028,72.36922,0.00028,18.1121,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:108,12ELEC.RAW: 0011/0018
WASW,1.622,90Y4,0.000,2015-03-18,43,305.26271,0.00028,73.01071,0.00028,18.5525,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:108,12ELEC.RAW: 0012/0017
WASW,1.622,90Y3,0.000,2015-03-18,43,294.96236,0.00028,68.51021,0.00028,19.6070,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:108,12ELEC.RAW: 0013/0016
WASW,1.622,90Y1,0.000,2015-03-18,43,288.41299,0.00028,65.67175,0.00028,20.4256,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:108,12ELEC.RAW: 0014/0015
WASW,1.622,WASE,1.625,2015-03-18,44,0.00047,0.00028,89.28018,0.00028,28.2515,0.0001,,,S3,T3,constants.csv+fieldbook_antenna12.csv:109,12ELEC.RAW: 0020/0029
WASW,1.622,80Y5,0.000,2015-03-18,44,309.10122,0.00028,72.44850,0.00028,18.1043,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:109,12ELEC.RAW: 0021/0028
WASW,1.622,80Y4,0.000,2015-03-18,44,305.28342,0.00028,73.52692,0.00028,18.5020,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:109,12ELEC.RAW: 0022/0027
WASW,1.622,80Y3,0.000,2015-03-18,44,294.39742,0.00028,70.18717,0.00028,19.4431,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:109,12ELEC.RAW: 0023/0026
WASW,1.622,80Y1,0.000,2015-03-18,44,287.49243,0.00028,68.04532,0.00028,20.1954,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:109,12ELEC.RAW: 0024/0025
WASW,1.622,WASE,1.625,2015-03-18,45,0.00083,0.00028,89.28022,0.00028,28.2514,0.0001,,,S3,T3,constants.csv+fieldbook_antenna12.csv:110,12ELEC.RAW: 0030/0039
WASW,1.622,70Y5,0.000,2015-03-18,45,309.06760,0.00028,72.57747,0.00028,18.0915,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:110,12ELEC.RAW: 0031/0038
WASW,1.622,70Y4,0.000,2015-03-18,45,305.45125,0.00028,74.31181,0.00028,18.4252,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:110,12ELEC.RAW: 0032/0037
WASW,1.622,70Y3,0.000,2015-03-18,45,293.97372,0.00028,72.89069,0.00028,19.1783,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:110,12ELEC.RAW: 0033/0036
WASW,1.622,70Y1,0.000,2015-03-18,45,286.69793,0.00028,71.90394,0.00028,19.8193,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:110,12ELEC.RAW: 0034/0035
WASW,1.622,WASE,1.625,2015-03-18,46,0.00097,0.00028,89.27978,0.00028,28.2516,0.0001,,,S3,T3,constants.csv+fieldbook_antenna12.csv:111,12ELEC.RAW: 0040/0049
WASW,1.622,60Y5,0.000,2015-03-18,46,309.06094,0.00028,72.69771,0.00028,18.0798,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:111,12ELEC.RAW: 0041/0048
WASW,1.622,60Y4,0.000,2015-03-18,46,305.74331,0.00028,74.99256,0.00028,18.3585,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:111,12ELEC.RAW: 0042/0047
WASW,1.622,60Y3,0.000,2015-03-18,46,294.06847,0.00028,75.41082,0.00028,18.9319,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:111,12ELEC.RAW: 0043/0046
WASW,1.622,60Y1,0.000,2015-03-18,46,286.63835,0.00028,75.54460,0.00028,19.4637,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:111,12ELEC.RAW: 0044/0045
WASW,1.622,WASE,1.625,2015-03-18,47,0.00125,0.00028,89.27975,0.00028,28.2517,0.0001,,,S3,T3,constants.csv+fieldbook_antenna12.csv:113,12ELEC.RAW: 0050/0059
WASW,1.622,50Y5,0.000,2015-03-18,47,309.07743,0.00028,72.81817,0.00028,18.0678,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:113,12ELEC.RAW: 0051/0058
WASW,1.622,50Y4,0.000,2015-03-18,47,306.15900,0.00028,75.61862,0.00028,18.2976,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:113,12ELEC.RAW: 0052/0057
WASW,1.622,50Y3,0.000,2015-03-18,47,294.62079,0.00028,77.91194,0.00028,18.6883,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:113,12ELEC.RAW: 0053/0056
WASW,1.622,50Y1,0.000,2015-03-18,47,287.21371,0.00028,79.21003,0.00028,19.1067,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:113,12ELEC.RAW: 0054/0055
WASW,1.622,WASE,1.625,2015-03-18,48,0.00232,0.00028,89.28026,0.00028,28.2516,0.0001,,,S3,T3,constants.csv+fieldbook_antenna12.csv:114,12ELEC.RAW: 0060/0069
WASW,1.622,40Y5,0.000,2015-03-18,48,309.11733,0.00028,72.93379,0.00028,18.0568,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:114,12ELEC.RAW: 0061/0068
WASW,1.622,40Y4,0.000,2015-03-18,48,306.68660,0.00028,76.16957,0.00028,18.2444,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:114,12ELEC.RAW: 0062/0067
WASW,1.622,40Y3,0.000,2015-03-18,48,295.61989,0.00028,80.31483,0.00028,18.4553,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:114,12ELEC.RAW: 0063/0066
WASW,1.622,40Y1,0.000,2015-03-18,48,288.42004,0.00028,82.79697,0.00028,18.7601,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:114,12ELEC.RAW: 0064/0065
WASW,1.622,WASE,1.625,2015-03-18,49,0.00364,0.00028,89.28076,0.00028,28.2516,0.0001,,,S3,T3,constants.csv+fieldbook_antenna12.csv:115,12ELEC.RAW: 0070/0079
WASW,1.622,30Y5,0.000,2015-03-18,49,309.17901,0.00028,73.04160,0.00028,18.0461,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:115,12ELEC.RAW: 0071/0078
WASW,1.622,30Y4,0.000,2015-03-18,49,307.30981,0.00028,76.62881,0.00028,18.2003,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:115,12ELEC.RAW: 0072/0077
WASW,1.622,30Y3,0.000,2015-03-18,49,297.04618,0.00028,82.54950,0.00028,18.2404,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:115,12ELEC.RAW: 0073/0076
WASW,1.622,30Y1,0.000,2015-03-18,49,290.25029,0.00028,86.20567,0.00028,18.4348,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:115,12ELEC.RAW: 0074/0075
WASW,1.622,WASE,1.625,2015-03-18,50,0.00461,0.00028,89.28015,0.00028,28.2515,0.0001,,,S3,T3,constants.csv+fieldbook_antenna12.csv:116,12ELEC.RAW: 0080/0089
WASW,1.622,20Y5,0.000,2015-03-18,50,309.26042,0.00028,73.13793,0.00028,18.0368,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:116,12ELEC.RAW: 0081/0088
WASW,1.622,20Y4,0.000,2015-03-18,50,308.01043,0.00028,76.98126,0.00028,18.1665,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:116,12ELEC.RAW: 0082/0087
WASW,1.622,20Y3,0.000,2015-03-18,50,298.87081,0.00028,84.54393,0.00028,18.0505,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:116,12ELEC.RAW: 0083/0086
WASW,1.622,20Y1,0.000,2015-03-18,50,292.68925,0.00028,89.32919,0.00028,18.1417,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:116,12ELEC.RAW: 0084/0085
WASW,1.622,WASE,1.625,2015-03-18,51,0.00537,0.00028,89.28051,0.00028,28.2516,0.0001,,,S3,T3,constants.csv+fieldbook_antenna12.csv:117,12ELEC.RAW: 0090/0099
WASW,1.622,10Y5,0.000,2015-03-18,51,309.35844,0.00028,73.22047,0.00028,18.0287,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:117,12ELEC.RAW: 0091/0098
WASW,1.622,10Y4,0.000,2015-03-18,51,308.76690,0.00028,77.21589,0.00028,18.1445,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:117,12ELEC.RAW: 0092/0097
WASW,1.622,10Y3,0.000,2015-03-18,51,301.04949,0.00028,86.22307,0.00028,17.8924,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:117,12ELEC.RAW: 0093/0096
WASW,1.622,10Y1,0.000,2015-03-18,51,295.70111,0.00028,92.04471,0.00028,17.8918,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:117,12ELEC.RAW: 0094/0095
WASW,1.622,WASE,1.625,2015-03-18,52,0.00599,0.00028,89.28017,0.00028,28.2515,0.0001,,,S3,T3,constants.csv+fieldbook_antenna12.csv:118,12ELEC.RAW: 0100/0107
WASW,1.622,00Y5,0.000,2015-03-18,52,309.40225,0.00028,73.24885,0.00028,18.0260,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:118,12ELEC.RAW: 0101/0106
WASW,1.622,00Y3,0.000,2015-03-18,52,302.00568,0.00028,86.79022,0.00028,17.8397,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:118,12ELEC.RAW: 0102/0105
WASW,1.622,00Y1,0.000,2015-03-18,52,297.05058,0.00028,92.98821,0.00028,17.8066,0.0001,,,S3,,constants.csv+fieldbook_antenna12.csv:118,12ELEC.RAW: 0103/0104
WASW,1.622,TWSW,0.8000,2015-03-18,53,,,93.44521,0.00028,,,,,S3,,constants.csv+fieldbook_antenna12.csv:120,12ELEC.RAW: 0108/0115
WASW,1.622,TWSW,1.2000,2015-03-18,53,,,91.45360,0.00028,,,,,S3,,constants.csv+fieldbook_antenna12.csv:120,12ELEC.RAW: 0109/0114
WASW,1.622,TWSW,1.6000,2015-03-18,53,,,89.45772,0.00028,,,,,S3,,constants.csv+fieldbook_antenna12.csv:120,12ELEC.RAW: 0110/0113
WASW,1.622,TWSW,2.0000,2015-03-18,53,,,87.46237,0.00028,,,,,S3,,constants.csv+fieldbook_antenna12.csv:120,12ELEC.RAW: 0111/0112
WASE,1.620,TWSE,0.8000,2015-03-17,54,,,94.91225,0.00028,,,,,S4,,constants.csv+fieldbook_antenna12.csv:136,12ELED.RAW: 0003/0010
WASE,1.620,TWSE,1.2000,2015-03-17,54,,,92.83683,0.00028,,,,,S4,,constants.csv+fieldbook_antenna12.csv:136,12ELED.RAW: 0004/0009
WASE,1.620,TWSE,1.6000,2015-03-17,54,,,90.75506,0.00028,,,,,S4,,constants.csv+fieldbook_antenna12.csv:136,12ELED.RAW: 0005/0008
WASE,1.620,TWSE,2.0000,2015-03-17,54,,,88.67163,0.00028,,,,,S4,,constants.csv+fieldbook_antenna12.csv:136,12ELED.RAW: 0006/0007
WASE,1.620,WASW,1.623,2015-03-17,55,0.00035,0.00028,90.71871,0.00028,28.2514,0.0001,,,S4,T4,constants.csv+fieldbook_antenna12.csv:138,12ELED.RAW: 0011/0020
WASE,1.620,90Z1,0.000,2015-03-17,55,22.09354,0.00028,69.72567,0.00028,23.2649,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:138,12ELED.RAW: 0012/0019
WASE,1.620,90Z3,0.000,2015-03-17,55,27.70383,0.00028,72.43635,0.00028,22.6306,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:138,12ELED.RAW: 0013/0018
WASE,1.620,90Z4,0.000,2015-03-17,55,36.40560,0.00028,76.55157,0.00028,21.7868,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:138,12ELED.RAW: 0014/0017
WASE,1.620,90Z5,0.000,2015-03-17,55,39.66093,0.00028,76.09451,0.00028,21.3528,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:138,12ELED.RAW: 0015/0016
WASE,1.620,WASW,1.623,2015-03-17,56,0.00385,0.00028,90.71846,0.00028,28.2514,0.0001,,,S4,T4,constants.csv+fieldbook_antenna12.csv:139,12ELED.RAW: 0021/0030
WASE,1.620,80Z1,0.000,2015-03-17,56,21.20190,0.00028,72.12196,0.00028,23.0465,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:139,12ELED.RAW: 0022/0029
WASE,1.620,80Z3,0.000,2015-03-17,56,27.17118,0.00028,74.11296,0.00028,22.4778,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:139,12ELED.RAW: 0023/0028
WASE,1.620,80Z4,0.000,2015-03-17,56,36.43351,0.00028,77.06038,0.00028,21.7416,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:139,12ELED.RAW: 0024/0027
WASE,1.620,80Z5,0.000,2015-03-17,56,39.63167,0.00028,76.17260,0.00028,21.3457,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:139,12ELED.RAW: 0025/0026
WASE,1.620,WASW,1.623,2015-03-17,57,0.00561,0.00028,90.71808,0.00028,28.2514,0.0001,,,S4,T4,constants.csv+fieldbook_antenna12.csv:140,12ELED.RAW: 0031/0040
WASE,1.620,70Z1,0.000,2015-03-17,57,20.59514,0.00028,75.23422,0.00028,22.7642,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:140,12ELED.RAW: 0032/0039
WASE,1.620,70Z3,0.000,2015-03-17,57,26.86049,0.00028,76.27119,0.00028,22.2821,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:140,12ELED.RAW: 0033/0038
WASE,1.620,70Z4,0.000,2015-03-17,57,36.56864,0.00028,77.67779,0.00028,21.6863,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:140,12ELED.RAW: 0034/0037
WASE,1.620,70Z5,0.000,2015-03-17,57,39.60871,0.00028,76.27417,0.00028,21.3362,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:140,12ELED.RAW: 0035/0036
WASE,1.620,WASW,1.623,2015-03-17,58,0.00597,0.00028,90.71822,0.00028,28.2515,0.0001,,,S4,T4,constants.csv+fieldbook_antenna12.csv:141,12ELED.RAW: 0041/0050
WASE,1.620,60Z1,0.000,2015-03-17,58,20.54312,0.00028,78.44192,0.00028,22.4753,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:141,12ELED.RAW: 0042/0049
WASE,1.620,60Z3,0.000,2015-03-17,58,26.94122,0.00028,78.47124,0.00028,22.0848,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:141,12ELED.RAW: 0043/0048
WASE,1.620,60Z4,0.000,2015-03-17,58,36.81383,0.00028,78.26687,0.00028,21.6341,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:141,12ELED.RAW: 0044/0047
WASE,1.620,60Z5,0.000,2015-03-17,58,39.60310,0.00028,76.37818,0.00028,21.3268,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:141,12ELED.RAW: 0045/0046
WASE,1.620,WASW,1.623,2015-03-17,59,0.00328,0.00028,90.71844,0.00028,28.2514,0.0001,,,S4,T4,constants.csv+fieldbook_antenna12.csv:142,12ELED.RAW: 0051/0060
WASE,1.620,50Z1,0.000,2015-03-17,59,21.04474,0.00028,81.64789,0.00028,22.1895,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:142,12ELED.RAW: 0052/0059
WASE,1.620,50Z3,0.000,2015-03-17,59,27.40904,0.00028,80.64101,0.00028,21.8921,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:142,12ELED.RAW: 0053/0058
WASE,1.620,50Z4,0.000,2015-03-17,59,37.15786,0.00028,78.80696,0.00028,21.5870,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:142,12ELED.RAW: 0054/0057
WASE,1.620,50Z5,0.000,2015-03-17,59,39.61238,0.00028,76.48175,0.00028,21.3176,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:142,12ELED.RAW: 0055/0056
WASE,1.620,WASW,1.623,2015-03-17,60,359.99936,0.00028,90.71871,0.00028,28.2514,0.0001,,,S4,T4,constants.csv+fieldbook_antenna12.csv:144,12ELED.RAW: 0061/0070
WASE,1.620,40Z1,0.000,2015-03-17,60,22.09404,0.00028,84.76719,0.00028,21.9151,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:144,12ELED.RAW: 0062/0069
WASE,1.620,40Z3,0.000,2015-03-17,60,28.25704,0.00028,82.71978,0.00028,21.7101,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:144,12ELED.RAW: 0063/0068
WASE,1.620,40Z4,0.000,2015-03-17,60,37.59515,0.00028,79.28188,0.00028,21.5464,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:144,12ELED.RAW: 0064/0067
WASE,1.620,40Z5,0.000,2015-03-17,60,39.64143,0.00028,76.58136,0.00028,21.3088,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:144,12ELED.RAW: 0065/0066
WASE,1.620,WASW,1.623,2015-03-17,61,0.00219,0.00028,90.71742,0.00028,28.2515,0.0001,,,S4,T4,constants.csv+fieldbook_antenna12.csv:145,12ELED.RAW: 0071/0080
WASE,1.620,30Z1,0.000,2015-03-17,61,23.68979,0.00028,87.71186,0.00028,21.6610,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:145,12ELED.RAW: 0072/0079
WASE,1.620,30Z3,0.000,2015-03-17,61,29.47676,0.00028,84.64494,0.00028,21.5434,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:145,12ELED.RAW: 0073/0078
WASE,1.620,30Z4,0.000,2015-03-17,61,38.12096,0.00028,79.67804,0.00028,21.5132,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:145,12ELED.RAW: 0074/0077
WASE,1.620,30Z5,0.000,2015-03-17,61,39.69643,0.00028,76.67415,0.00028,21.3007,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:145,12ELED.RAW: 0075/0076
WASE,1.620,WASW,1.623,2015-03-17,62,0.00378,0.00028,90.71840,0.00028,28.2515,0.0001,,,S4,T4,constants.csv+fieldbook_antenna12.csv:146,12ELED.RAW: 0081/0090
WASE,1.620,20Z1,0.000,2015-03-17,62,25.79342,0.00028,90.37887,0.00028,21.4365,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:146,12ELED.RAW: 0082/0089
WASE,1.620,20Z3,0.000,2015-03-17,62,31.02438,0.00028,86.35014,0.00028,21.3989,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:146,12ELED.RAW: 0083/0088
WASE,1.620,20Z4,0.000,2015-03-17,62,38.70690,0.00028,79.98158,0.00028,21.4887,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:146,12ELED.RAW: 0084/0087
WASE,1.620,20Z5,0.000,2015-03-17,62,39.76410,0.00028,76.75750,0.00028,21.2935,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:146,12ELED.RAW: 0085/0086
WASE,1.620,WASW,1.623,2015-03-17,63,0.00558,0.00028,90.71803,0.00028,28.2516,0.0001,,,S4,T4,constants.csv+fieldbook_antenna12.csv:147,12ELED.RAW: 0091/0100
WASE,1.620,10Z1,0.000,2015-03-17,63,28.36646,0.00028,92.67483,0.00028,21.2483,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:147,12ELED.RAW: 0092/0099
WASE,1.620,10Z3,0.000,2015-03-17,63,32.86404,0.00028,87.77806,0.00028,21.2808,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:147,12ELED.RAW: 0093/0098
WASE,1.620,10Z4,0.000,2015-03-17,63,39.34017,0.00028,80.18399,0.00028,21.4734,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:147,12ELED.RAW: 0094/0097
WASE,1.620,10Z5,0.000,2015-03-17,63,39.84682,0.00028,76.82871,0.00028,21.2873,0.0001,,,S4,,constants.csv+fieldbook_antenna12.csv:147,12ELED.RAW: 0095/0096
