fromstn,tostn,fromhgt,tohgt,obstype,obsset,obsdate,value,error,calcval,residual,reserr,stdres
WAN3,WAS3,0.0,0.0,SD,1311,2015-03-14 00:00:00,88.960100,0.000190,88.960247,-0.000147,0.000189,0.7814
WAN3,WAS3,0.0,0.0,ZD,1312,2015-03-14 00:00:00,87.915100,0.000728,87.915817,-0.000717,0.000708,1.0124
WAN3,18B3,0.0,0.0,SD,1313,2015-03-14 00:00:00,63.340400,0.000190,63.340553,-0.000153,0.000174,0.8826
WAN3,18B3,0.0,0.0,ZD,1314,2015-03-14 00:00:00,78.103760,0.000728,78.103452,0.000308,0.000711,0.4337
WAN3,18B2,0.0,0.0,SD,1315,2015-03-14 00:00:00,69.929200,0.000190,69.929160,0.000040,0.000049,0.8148
WAN3,18B2,0.0,0.0,ZD,1316,2015-03-14 00:00:00,81.205750,0.000728,81.204924,0.000826,0.000707,1.1689
WAN3,WAS3,0.0,0.0,HA,1317,2015-03-14 00:00:00,0.005500,0.000980,0.004653,0.000847,0.000799,1.0602
WAN3,18B3,0.0,0.0,HA,1317,2015-03-14 00:00:00,306.734760,0.000980,306.734787,-0.000027,0.000792,0.0337
WAN3,18B2,0.0,0.0,HA,1317,2015-03-14 00:00:00,301.813960,0.000980,301.814780,-0.000820,0.000793,1.0343
WAN3,WAS3,0.0,0.0,SD,1318,2015-03-14 00:00:00,88.960200,0.000190,88.960247,-0.000047,0.000189,0.2511
WAN3,WAS3,0.0,0.0,ZD,1319,2015-03-14 00:00:00,87.915170,0.000728,87.915817,-0.000647,0.000708,0.9136
WAN3,16B4,0.0,0.0,SD,1320,2015-03-14 00:00:00,69.112600,0.000190,69.112510,0.000090,0.000131,0.6850
WAN3,16B4,0.0,0.0,ZD,1321,2015-03-14 00:00:00,71.759860,0.000728,71.760981,-0.001121,0.000713,1.5723
WAN3,16B3,0.0,0.0,SD,1322,2015-03-14 00:00:00,62.989600,0.000190,62.989799,-0.000199,0.000178,1.1178
WAN3,16B3,0.0,0.0,ZD,1323,2015-03-14 00:00:00,78.035830,0.000728,78.036284,-0.000454,0.000710,0.6397
WAN3,16B2,0.0,0.0,SD,1324,2015-03-14 00:00:00,67.181300,0.000190,67.181245,0.000055,0.000108,0.5060
WAN3,16B2,0.0,0.0,ZD,1325,2015-03-14 00:00:00,80.841720,0.000728,80.842050,-0.000330,0.000707,0.4671
WAN3,WAS3,0.0,0.0,HA,1326,2015-03-14 00:00:00,0.006210,0.000980,0.006159,0.000051,0.000848,0.0604
WAN3,16B4,0.0,0.0,HA,1326,2015-03-14 00:00:00,314.383070,0.000980,314.383152,-0.000082,0.000846,0.0966
WAN3,16B3,0.0,0.0,HA,1326,2015-03-14 00:00:00,308.285440,0.000980,308.285772,-0.000332,0.000844,0.3932
WAN3,16B2,0.0,0.0,HA,1326,2015-03-14 00:00:00,301.326120,0.000980,301.325757,0.000363,0.000845,0.4289
WAN3,WAS3,0.0,0.0,SD,1327,2015-03-14 00:00:00,88.960300,0.000190,88.960247,0.000053,0.000189,0.2792
WAN3,WAS3,0.0,0.0,ZD,1328,2015-03-14 00:00:00,87.916240,0.000728,87.915817,0.000423,0.000708,0.5973
WAN3,14B4,0.0,0.0,SD,1329,2015-03-14 00:00:00,71.407400,0.000190,71.407372,0.000028,0.000128,0.2196
WAN3,14B4,0.0,0.0,ZD,1330,2015-03-14 00:00:00,72.365830,0.000728,72.366805,-0.000975,0.000713,1.3676
WAN3,14B3,0.0,0.0,SD,1331,2015-03-14 00:00:00,63.264400,0.000190,63.264629,-0.000229,0.000175,1.3085
WAN3,14B3,0.0,0.0,ZD,1332,2015-03-14 00:00:00,78.088490,0.000728,78.089094,-0.000604,0.000709,0.8508
WAN3,14B2,0.0,0.0,SD,1333,2015-03-14 00:00:00,64.405000,0.000190,64.405045,-0.000045,0.000110,0.4079
WAN3,14B2,0.0,0.0,ZD,1334,2015-03-14 00:00:00,80.443720,0.000728,80.443611,0.000109,0.000706,0.1546
WAN3,WAS3,0.0,0.0,HA,1335,2015-03-14 00:00:00,0.006170,0.000980,0.005071,0.001099,0.000847,1.2970
WAN3,14B4,0.0,0.0,HA,1335,2015-03-14 00:00:00,314.182740,0.000980,314.183463,-0.000723,0.000844,0.8566
WAN3,14B3,0.0,0.0,HA,1335,2015-03-14 00:00:00,309.848940,0.000980,309.849241,-0.000301,0.000845,0.3566
WAN3,14B2,0.0,0.0,HA,1335,2015-03-14 00:00:00,301.680940,0.000980,301.681014,-0.000074,0.000846,0.0880
WAN3,WAS3,0.0,0.0,SD,1336,2015-03-14 00:00:00,88.960200,0.000190,88.960247,-0.000047,0.000189,0.2511
WAN3,WAS3,0.0,0.0,ZD,1337,2015-03-14 00:00:00,87.916150,0.000728,87.915817,0.000333,0.000708,0.4702
WAN3,12B3,0.0,0.0,SD,1338,2015-03-14 00:00:00,64.124400,0.000190,64.124313,0.000087,0.000157,0.5576
WAN3,12B3,0.0,0.0,ZD,1339,2015-03-14 00:00:00,78.250710,0.000728,78.251154,-0.000444,0.000710,0.6258
WAN3,12B2,0.0,0.0,SD,1340,2015-03-14 00:00:00,61.954800,0.000190,61.954766,0.000034,0.000083,0.4102
WAN3,12B2,0.0,0.0,ZD,1341,2015-03-14 00:00:00,80.061790,0.000728,80.061886,-0.000096,0.000706,0.1362
WAN3,WAS3,0.0,0.0,HA,1342,2015-03-14 00:00:00,0.005790,0.000980,0.005306,0.000484,0.000795,0.6089
WAN3,12B3,0.0,0.0,HA,1342,2015-03-14 00:00:00,311.196760,0.000980,311.197300,-0.000540,0.000799,0.6765
WAN3,12B2,0.0,0.0,HA,1342,2015-03-14 00:00:00,302.948430,0.000980,302.948374,0.000056,0.000796,0.0707
WAN3,WAS3,0.0,0.0,SD,1343,2015-03-14 00:00:00,88.960300,0.000190,88.960247,0.000053,0.000189,0.2792
WAN3,WAS3,0.0,0.0,ZD,1344,2015-03-14 00:00:00,87.915210,0.000728,87.915817,-0.000607,0.000708,0.8571
WAN3,10B3,0.0,0.0,SD,1345,2015-03-14 00:00:00,65.444800,0.000190,65.444660,0.000140,0.000157,0.8904
WAN3,10B3,0.0,0.0,ZD,1346,2015-03-14 00:00:00,78.491060,0.000728,78.491545,-0.000485,0.000711,0.6830
WAN3,10B2,0.0,0.0,SD,1347,2015-03-14 00:00:00,60.181000,0.000190,60.181305,-0.000305,0.000158,1.9298
WAN3,10B2,0.0,0.0,ZD,1348,2015-03-14 00:00:00,79.766850,0.000728,79.765954,0.000896,0.000705,1.2709
WAN3,10B1,0.0,0.0,SD,1349,2015-03-14 00:00:00,70.864400,0.000190,70.864155,0.000245,0.000108,2.2756
WAN3,10B1,0.0,0.0,ZD,1350,2015-03-14 00:00:00,80.957870,0.000728,80.957540,0.000330,0.000712,0.4637
WAN3,WAS3,0.0,0.0,HA,1351,2015-03-14 00:00:00,0.005460,0.000980,0.004805,0.000655,0.000847,0.7736
WAN3,10B3,0.0,0.0,HA,1351,2015-03-14 00:00:00,312.145470,0.000980,312.145439,0.000031,0.000847,0.0366
WAN3,10B2,0.0,0.0,HA,1351,2015-03-14 00:00:00,305.042460,0.000980,305.042266,0.000194,0.000838,0.2315
WAN3,10B1,0.0,0.0,HA,1351,2015-03-14 00:00:00,301.840240,0.000980,301.841120,-0.000880,0.000840,1.0476
WAN3,WAS3,0.0,0.0,SD,1352,2015-03-14 00:00:00,88.960400,0.000190,88.960247,0.000153,0.000189,0.8095
WAN3,WAS3,0.0,0.0,ZD,1353,2015-03-14 00:00:00,87.916010,0.000728,87.915817,0.000193,0.000708,0.2725
WAN3,08B3,0.0,0.0,SD,1354,2015-03-14 00:00:00,67.046100,0.000190,67.045975,0.000125,0.000153,0.8131
WAN3,08B3,0.0,0.0,ZD,1355,2015-03-14 00:00:00,78.769220,0.000728,78.770104,-0.000884,0.000712,1.2415
WAN3,08B2,0.0,0.0,SD,1356,2015-03-14 00:00:00,59.365000,0.000190,59.365256,-0.000256,0.000173,1.4858
WAN3,08B2,0.0,0.0,ZD,1357,2015-03-14 00:00:00,79.623870,0.000728,79.623814,0.000056,0.000704,0.0793
WAN3,08B1,0.0,0.0,SD,1358,2015-03-14 00:00:00,68.078200,0.000190,68.078111,0.000089,0.000092,0.9717
WAN3,08B1,0.0,0.0,ZD,1359,2015-03-14 00:00:00,80.584360,0.000728,80.584077,0.000283,0.000711,0.3975
WAN3,WAS3,0.0,0.0,HA,1360,2015-03-14 00:00:00,0.004790,0.000980,0.004333,0.000457,0.000847,0.5395
WAN3,08B3,0.0,0.0,HA,1360,2015-03-14 00:00:00,312.591690,0.000980,312.591822,-0.000132,0.000847,0.1560
WAN3,08B2,0.0,0.0,HA,1360,2015-03-14 00:00:00,307.691570,0.000980,307.691556,0.000014,0.000836,0.0173
WAN3,08B1,0.0,0.0,HA,1360,2015-03-14 00:00:00,301.099390,0.000980,301.099729,-0.000339,0.000844,0.4020
WAN3,WAS3,0.0,0.0,SD,1361,2015-03-14 00:00:00,88.960300,0.000190,88.960247,0.000053,0.000189,0.2792
WAN3,WAS3,0.0,0.0,ZD,1362,2015-03-14 00:00:00,87.915240,0.000728,87.915817,-0.000577,0.000708,0.8148
WAN3,06B3,0.0,0.0,SD,1363,2015-03-14 00:00:00,68.720400,0.000190,68.720291,0.000109,0.000155,0.6995
WAN3,06B3,0.0,0.0,ZD,1364,2015-03-14 00:00:00,79.047510,0.000728,79.047191,0.000319,0.000713,0.4480
WAN3,06B2,0.0,0.0,SD,1365,2015-03-14 00:00:00,59.645500,0.000190,59.645438,0.000062,0.000169,0.3654
WAN3,06B2,0.0,0.0,ZD,1366,2015-03-14 00:00:00,79.674030,0.000728,79.673216,0.000814,0.000704,1.1560
WAN3,06B1,0.0,0.0,SD,1367,2015-03-14 00:00:00,65.166300,0.000190,65.166247,0.000053,0.000097,0.5428
WAN3,06B1,0.0,0.0,ZD,1368,2015-03-14 00:00:00,80.160920,0.000728,80.159172,0.001748,0.000710,2.4619
WAN3,WAS3,0.0,0.0,HA,1369,2015-03-14 00:00:00,0.004880,0.000980,0.003846,0.001034,0.000847,1.2211
WAN3,06B3,0.0,0.0,HA,1369,2015-03-14 00:00:00,312.515310,0.000980,312.515483,-0.000173,0.000845,0.2042
WAN3,06B2,0.0,0.0,HA,1369,2015-03-14 00:00:00,310.457190,0.000980,310.457509,-0.000319,0.000838,0.3809
WAN3,06B1,0.0,0.0,HA,1369,2015-03-14 00:00:00,301.199540,0.000980,301.200082,-0.000542,0.000846,0.6407
WAN3,WAS3,0.0,0.0,SD,1370,2015-03-14 00:00:00,88.960100,0.000190,88.960247,-0.000147,0.000189,0.7814
WAN3,WAS3,0.0,0.0,ZD,1371,2015-03-14 00:00:00,87.915030,0.000728,87.915817,-0.000787,0.000708,1.1113
WAN3,04B2,0.0,0.0,SD,1372,2015-03-14 00:00:00,60.972700,0.000190,60.972783,-0.000083,0.000140,0.5942
WAN3,04B2,0.0,0.0,ZD,1373,2015-03-14 00:00:00,79.900420,0.000728,79.900554,-0.000134,0.000704,0.1896
WAN3,04B1,0.0,0.0,SD,1374,2015-03-14 00:00:00,62.482900,0.000190,62.482995,-0.000095,0.000104,0.9128
WAN3,04B1,0.0,0.0,ZD,1375,2015-03-14 00:00:00,79.732040,0.000728,79.732056,-0.000016,0.000709,0.0226
WAN3,WAS3,0.0,0.0,HA,1376,2015-03-14 00:00:00,0.005190,0.000980,0.003990,0.001200,0.000795,1.5092
WAN3,04B2,0.0,0.0,HA,1376,2015-03-14 00:00:00,312.870990,0.000980,312.871499,-0.000509,0.000796,0.6401
WAN3,04B1,0.0,0.0,HA,1376,2015-03-14 00:00:00,302.244310,0.000980,302.245001,-0.000691,0.000798,0.8656
WAN3,WAS3,0.0,0.0,SD,1377,2015-03-14 00:00:00,88.960200,0.000190,88.960247,-0.000047,0.000189,0.2511
WAN3,WAS3,0.0,0.0,ZD,1378,2015-03-14 00:00:00,87.915940,0.000728,87.915817,0.000123,0.000708,0.1737
WAN3,02B2,0.0,0.0,SD,1379,2015-03-14 00:00:00,63.129500,0.000190,63.129360,0.000140,0.000125,1.1221
WAN3,02B2,0.0,0.0,ZD,1380,2015-03-14 00:00:00,80.249610,0.000728,80.249138,0.000472,0.000706,0.6685
WAN3,02B3,0.0,0.0,SD,1381,2015-03-14 00:00:00,71.519600,0.000190,71.519809,-0.000209,0.000168,1.2475
WAN3,02B3,0.0,0.0,ZD,1382,2015-03-14 00:00:00,79.481100,0.000728,79.480935,0.000165,0.000715,0.2302
WAN3,02B4,0.0,0.0,SD,1383,2015-03-14 00:00:00,75.230900,0.000190,75.230569,0.000331,0.000155,2.1391
WAN3,02B4,0.0,0.0,ZD,1384,2015-03-14 00:00:00,73.289240,0.000728,73.289743,-0.000503,0.000705,0.7130
WAN3,02B1,0.0,0.0,SD,1385,2015-03-14 00:00:00,60.401700,0.000190,60.401858,-0.000158,0.000152,1.0385
WAN3,02B1,0.0,0.0,ZD,1386,2015-03-14 00:00:00,79.374860,0.000728,79.374259,0.000601,0.000707,0.8501
WAN3,WAS3,0.0,0.0,HA,1387,2015-03-14 00:00:00,0.005820,0.000980,0.004638,0.001182,0.000876,1.3491
WAN3,02B2,0.0,0.0,HA,1387,2015-03-14 00:00:00,314.571030,0.000980,314.570316,0.000714,0.000872,0.8195
WAN3,02B3,0.0,0.0,HA,1387,2015-03-14 00:00:00,311.025540,0.000980,311.025805,-0.000265,0.000872,0.3039
WAN3,02B4,0.0,0.0,HA,1387,2015-03-14 00:00:00,304.844710,0.000980,304.845751,-0.001041,0.000866,1.2023
WAN3,02B1,0.0,0.0,HA,1387,2015-03-14 00:00:00,304.203600,0.000980,304.204190,-0.000590,0.000864,0.6834
WAN3,WAS3,0.0,0.0,SD,1388,2015-03-14 00:00:00,88.960100,0.000190,88.960247,-0.000147,0.000189,0.7814
WAN3,WAS3,0.0,0.0,ZD,1389,2015-03-14 00:00:00,87.915560,0.000728,87.915817,-0.000257,0.000708,0.3629
WAN3,00B2,0.0,0.0,SD,1390,2015-03-14 00:00:00,65.788500,0.000190,65.788599,-0.000099,0.000108,0.9179
WAN3,00B2,0.0,0.0,ZD,1391,2015-03-14 00:00:00,80.646560,0.000728,80.647018,-0.000458,0.000708,0.6470
WAN3,00B3,0.0,0.0,SD,1392,2015-03-14 00:00:00,72.339100,0.000190,72.339279,-0.000179,0.000172,1.0446
WAN3,00B3,0.0,0.0,ZD,1393,2015-03-14 00:00:00,79.601810,0.000728,79.601407,0.000403,0.000715,0.5639
WAN3,00B1,0.0,0.0,SD,1394,2015-03-14 00:00:00,59.248000,0.000190,59.248313,-0.000313,0.000172,1.8202
WAN3,00B1,0.0,0.0,ZD,1395,2015-03-14 00:00:00,79.166350,0.000728,79.164980,0.001370,0.000705,1.9433
WAN3,00B4,0.0,0.0,SD,1396,2015-03-14 00:00:00,73.581100,0.000190,73.581213,-0.000113,0.000146,0.7743
WAN3,00B4,0.0,0.0,ZD,1397,2015-03-14 00:00:00,72.904250,0.000728,72.903680,0.000570,0.000705,0.8079
WAN3,WAS3,0.0,0.0,HA,1398,2015-03-14 00:00:00,0.005580,0.000980,0.004504,0.001076,0.000876,1.2289
WAN3,00B2,0.0,0.0,HA,1398,2015-03-14 00:00:00,315.377110,0.000980,315.376701,0.000409,0.000874,0.4684
WAN3,00B3,0.0,0.0,HA,1398,2015-03-14 00:00:00,309.817350,0.000980,309.817110,0.000240,0.000871,0.2757
WAN3,00B1,0.0,0.0,HA,1398,2015-03-14 00:00:00,306.848960,0.000980,306.849332,-0.000372,0.000858,0.4338
WAN3,00B4,0.0,0.0,HA,1398,2015-03-14 00:00:00,303.474830,0.000980,303.476184,-0.001354,0.000868,1.5591
WAN3,TWN3,0.0,0.8,ZD,1399,2015-03-14 00:00:00,92.238600,0.000728,92.237070,0.001530,0.000638,2.3972
WAN3,TWN3,0.0,1.2,ZD,1400,2015-03-14 00:00:00,90.136620,0.000728,90.137165,-0.000545,0.000678,0.8040
WAN3,TWN3,0.0,1.6,ZD,1401,2015-03-14 00:00:00,88.035850,0.000728,88.036893,-0.001043,0.000678,1.5379
WAN3,TWN3,0.0,2.0,ZD,1402,2015-03-14 00:00:00,85.940180,0.000728,85.941883,-0.001703,0.000638,2.6683
WAN3,TWN3,0.0,0.8,ZD,1403,2015-03-14 00:00:00,92.236140,0.000728,92.237325,-0.001185,0.000638,1.8580
WAN3,TWN3,0.0,1.2,ZD,1404,2015-03-14 00:00:00,90.138060,0.000728,90.137421,0.000639,0.000678,0.9420
WAN3,TWN3,0.0,1.6,ZD,1405,2015-03-14 00:00:00,88.038890,0.000728,88.037148,0.001742,0.000678,2.5692
WAN3,TWN3,0.0,2.0,ZD,1406,2015-03-14 00:00:00,85.945040,0.000728,85.942137,0.002903,0.000638,4.5497
WAN3,WAS3,0.0,0.0,SD,1407,2015-03-14 00:00:00,88.960300,0.000190,88.960262,0.000038,0.000188,0.2001
WAN3,WAS3,0.0,0.0,ZD,1408,2015-03-14 00:00:00,87.915390,0.000728,87.915553,-0.000163,0.000692,0.2348
WAN3,90C1,0.0,0.0,SD,1409,2015-03-14 00:00:00,68.203200,0.000190,68.203033,0.000167,0.000158,1.0585
WAN3,90C1,0.0,0.0,ZD,1410,2015-03-14 00:00:00,75.782630,0.000728,75.783551,-0.000921,0.000630,1.4626
WAN3,90C3,0.0,0.0,SD,1411,2015-03-14 00:00:00,68.987700,0.000190,68.987352,0.000348,0.000156,2.2312
WAN3,90C3,0.0,0.0,ZD,1412,2015-03-14 00:00:00,76.302820,0.000728,76.303450,-0.000630,0.000681,0.9239
WAN3,90C4,0.0,0.0,SD,1413,2015-03-14 00:00:00,70.251400,0.000190,70.251171,0.000229,0.000152,1.5048
WAN3,90C4,0.0,0.0,ZD,1414,2015-03-14 00:00:00,74.114240,0.000728,74.113575,0.000665,0.000670,0.9926
WAN3,90C5,0.0,0.0,SD,1415,2015-03-14 00:00:00,71.622200,0.000190,71.622319,-0.000119,0.000143,0.8280
WAN3,90C5,0.0,0.0,ZD,1416,2015-03-14 00:00:00,72.022010,0.000728,72.021776,0.000234,0.000633,0.3690
WAN3,WAS3,0.0,0.0,HA,1417,2015-03-14 00:00:00,0.001240,0.000980,0.000976,0.000264,0.000826,0.3202
WAN3,90C1,0.0,0.0,HA,1417,2015-03-14 00:00:00,310.413930,0.000980,310.413662,0.000268,0.000847,0.3167
WAN3,90C3,0.0,0.0,HA,1417,2015-03-14 00:00:00,304.795780,0.000980,304.795105,0.000675,0.000848,0.7954
WAN3,90C4,0.0,0.0,HA,1417,2015-03-14 00:00:00,303.022470,0.000980,303.022615,-0.000145,0.000860,0.1682
WAN3,90C5,0.0,0.0,HA,1417,2015-03-14 00:00:00,301.094260,0.000980,301.095323,-0.001063,0.000843,1.2612
WAN3,WAS3,0.0,0.0,SD,1418,2015-03-14 00:00:00,88.960300,0.000190,88.960262,0.000038,0.000188,0.2001
WAN3,WAS3,0.0,0.0,ZD,1419,2015-03-14 00:00:00,87.915610,0.000728,87.915553,0.000057,0.000692,0.0831
WAN3,80C1,0.0,0.0,SD,1420,2015-03-14 00:00:00,68.365200,0.000190,68.365036,0.000164,0.000162,1.0157
WAN3,80C1,0.0,0.0,ZD,1421,2015-03-14 00:00:00,75.007580,0.000728,75.007253,0.000327,0.000635,0.5150
WAN3,80C3,0.0,0.0,SD,1422,2015-03-14 00:00:00,68.750300,0.000190,68.750281,0.000019,0.000165,0.1121
WAN3,80C3,0.0,0.0,ZD,1423,2015-03-14 00:00:00,76.429440,0.000728,76.429138,0.000302,0.000689,0.4379
WAN3,80C4,0.0,0.0,SD,1424,2015-03-14 00:00:00,69.958400,0.000190,69.958242,0.000158,0.000157,1.0047
WAN3,80C4,0.0,0.0,ZD,1425,2015-03-14 00:00:00,74.572710,0.000728,74.572900,-0.000190,0.000681,0.2791
WAN3,80C5,0.0,0.0,SD,1426,2015-03-14 00:00:00,71.264100,0.000190,71.264170,-0.000070,0.000144,0.4857
WAN3,80C5,0.0,0.0,ZD,1427,2015-03-14 00:00:00,72.832780,0.000728,72.832867,-0.000087,0.000645,0.1347
WAN3,WAS3,0.0,0.0,HA,1428,2015-03-14 00:00:00,0.000260,0.000980,0.001664,-0.001404,0.000829,1.6934
WAN3,80C1,0.0,0.0,HA,1428,2015-03-14 00:00:00,311.197970,0.000980,311.197353,0.000617,0.000854,0.7224
WAN3,80C3,0.0,0.0,HA,1428,2015-03-14 00:00:00,305.703580,0.000980,305.704001,-0.000421,0.000848,0.4971
WAN3,80C4,0.0,0.0,HA,1428,2015-03-14 00:00:00,303.528000,0.000980,303.527465,0.000535,0.000860,0.6218
WAN3,80C5,0.0,0.0,HA,1428,2015-03-14 00:00:00,301.213860,0.000980,301.213187,0.000673,0.000852,0.7906
WAN3,WAS3,0.0,0.0,SD,1429,2015-03-14 00:00:00,88.960200,0.000190,88.960262,-0.000062,0.000188,0.3307
WAN3,WAS3,0.0,0.0,ZD,1430,2015-03-14 00:00:00,87.916990,0.000728,87.915553,0.001437,0.000692,2.0769
WAN3,70C1,0.0,0.0,SD,1431,2015-03-14 00:00:00,68.601300,0.000190,68.601375,-0.000075,0.000159,0.4719
WAN3,70C1,0.0,0.0,ZD,1432,2015-03-14 00:00:00,74.125490,0.000728,74.125743,-0.000253,0.000635,0.3991
WAN3,70C6,0.0,0.0,SD,1433,2015-03-14 00:00:00,69.169900,0.000190,69.169936,-0.000036,0.000163,0.2209
WAN3,70C6,0.0,0.0,ZD,1434,2015-03-14 00:00:00,73.762560,0.000728,73.762393,0.000167,0.000669,0.2490
WAN3,70C3,0.0,0.0,SD,1435,2015-03-14 00:00:00,68.571600,0.000190,68.571766,-0.000166,0.000172,0.9680
WAN3,70C3,0.0,0.0,ZD,1436,2015-03-14 00:00:00,76.403600,0.000728,76.403625,-0.000025,0.000692,0.0355
WAN3,70C5,0.0,0.0,SD,1437,2015-03-14 00:00:00,70.889200,0.000190,70.889166,0.000034,0.000138,0.2442
WAN3,70C5,0.0,0.0,ZD,1438,2015-03-14 00:00:00,73.608860,0.000728,73.609114,-0.000254,0.000653,0.3896
WAN3,WAS3,0.0,0.0,HA,1439,2015-03-14 00:00:00,359.999000,0.000980,360.000184,-0.001184,0.000833,1.4215
WAN3,70C1,0.0,0.0,HA,1439,2015-03-14 00:00:00,311.827290,0.000980,311.827188,0.000102,0.000859,0.1190
WAN3,70C6,0.0,0.0,HA,1439,2015-03-14 00:00:00,309.175580,0.000980,309.175746,-0.000166,0.000856,0.1940
WAN3,70C3,0.0,0.0,HA,1439,2015-03-14 00:00:00,306.631070,0.000980,306.631076,-0.000006,0.000845,0.0070
WAN3,70C5,0.0,0.0,HA,1439,2015-03-14 00:00:00,301.480350,0.000980,301.479096,0.001254,0.000855,1.4669
WAN3,WAS3,0.0,0.0,SD,1440,2015-03-14 00:00:00,88.960200,0.000190,88.960262,-0.000062,0.000188,0.3307
WAN3,WAS3,0.0,0.0,ZD,1441,2015-03-14 00:00:00,87.915470,0.000728,87.915553,-0.000083,0.000692,0.1192
WAN3,60C1,0.0,0.0,SD,1442,2015-03-14 00:00:00,68.904300,0.000190,68.904471,-0.000171,0.000155,1.0994
WAN3,60C1,0.0,0.0,ZD,1443,2015-03-14 00:00:00,73.166820,0.000728,73.166656,0.000164,0.000637,0.2581
WAN3,60C3,0.0,0.0,SD,1444,2015-03-14 00:00:00,68.456900,0.000190,68.457450,-0.000550,0.000178,3.0922
WAN3,60C3,0.0,0.0,ZD,1445,2015-03-14 00:00:00,76.226890,0.000728,76.226610,0.000280,0.000691,0.4048
WAN3,60C4,0.0,0.0,SD,1446,2015-03-14 00:00:00,69.442000,0.000190,69.442118,-0.000118,0.000169,0.6984
WAN3,60C4,0.0,0.0,ZD,1447,2015-03-14 00:00:00,75.207030,0.000728,75.207121,-0.000091,0.000696,0.1302
WAN3,60C5,0.0,0.0,SD,1448,2015-03-14 00:00:00,70.508000,0.000190,70.508000,0.000000,0.000147,0.0005
WAN3,60C5,0.0,0.0,ZD,1449,2015-03-14 00:00:00,74.328040,0.000728,74.328375,-0.000335,0.000669,0.5007
WAN3,WAS3,0.0,0.0,HA,1450,2015-03-14 00:00:00,0.000260,0.000980,0.001005,-0.000745,0.000839,0.8880
WAN3,60C1,0.0,0.0,HA,1450,2015-03-14 00:00:00,312.288140,0.000980,312.288419,-0.000279,0.000857,0.3258
WAN3,60C3,0.0,0.0,HA,1450,2015-03-14 00:00:00,307.553190,0.000980,307.553473,-0.000283,0.000849,0.3337
WAN3,60C4,0.0,0.0,HA,1450,2015-03-14 00:00:00,304.770890,0.000980,304.769780,0.001110,0.000858,1.2937
WAN3,60C5,0.0,0.0,HA,1450,2015-03-14 00:00:00,301.890970,0.000980,301.890773,0.000197,0.000858,0.2297
WAN3,WAS3,0.0,0.0,SD,1451,2015-03-14 00:00:00,88.960200,0.000190,88.960262,-0.000062,0.000188,0.3307
WAN3,WAS3,0.0,0.0,ZD,1452,2015-03-14 00:00:00,87.915380,0.000728,87.915553,-0.000173,0.000692,0.2492
WAN3,50C1,0.0,0.0,SD,1453,2015-03-14 00:00:00,69.265400,0.000190,69.265549,-0.000149,0.000148,1.0133
WAN3,50C1,0.0,0.0,ZD,1454,2015-03-14 00:00:00,72.158170,0.000728,72.157997,0.000173,0.000638,0.2712
WAN3,50C3,0.0,0.0,SD,1455,2015-03-14 00:00:00,68.410700,0.000190,68.411243,-0.000543,0.000180,3.0197
WAN3,50C3,0.0,0.0,ZD,1456,2015-03-14 00:00:00,75.901810,0.000728,75.901515,0.000295,0.000687,0.4296
WAN3,50C4,0.0,0.0,SD,1457,2015-03-14 00:00:00,69.234200,0.000190,69.234381,-0.000181,0.000173,1.0418
WAN3,50C4,0.0,0.0,ZD,1458,2015-03-14 00:00:00,75.361290,0.000728,75.361390,-0.000100,0.000700,0.1435
WAN3,50C5,0.0,0.0,SD,1459,2015-03-14 00:00:00,70.131100,0.000190,70.131185,-0.000085,0.000150,0.5651
WAN3,50C5,0.0,0.0,ZD,1460,2015-03-14 00:00:00,74.970890,0.000728,74.970152,0.000738,0.000680,1.0852
WAN3,WAS3,0.0,0.0,HA,1461,2015-03-14 00:00:00,0.000390,0.000980,0.000467,-0.000077,0.000844,0.0917
WAN3,50C1,0.0,0.0,HA,1461,2015-03-14 00:00:00,312.563670,0.000980,312.562922,0.000748,0.000853,0.8772
WAN3,50C3,0.0,0.0,HA,1461,2015-03-14 00:00:00,308.439890,0.000980,308.441153,-0.001263,0.000851,1.4854
WAN3,50C4,0.0,0.0,HA,1461,2015-03-14 00:00:00,305.474610,0.000980,305.474712,-0.000102,0.000857,0.1196
WAN3,50C5,0.0,0.0,HA,1461,2015-03-14 00:00:00,302.436220,0.000980,302.435525,0.000695,0.000857,0.8112
WAN3,WAS3,0.0,0.0,SD,1462,2015-03-14 00:00:00,88.960300,0.000190,88.960262,0.000038,0.000188,0.2001
WAN3,WAS3,0.0,0.0,ZD,1463,2015-03-14 00:00:00,87.915180,0.000728,87.915553,-0.000373,0.000692,0.5382
WAN3,40C1,0.0,0.0,SD,1464,2015-03-14 00:00:00,69.672000,0.000190,69.671882,0.000118,0.000145,0.8104
WAN3,40C1,0.0,0.0,ZD,1465,2015-03-14 00:00:00,71.135170,0.000728,71.135370,-0.000200,0.000646,0.3094
WAN3,40C6,0.0,0.0,SD,1466,2015-03-14 00:00:00,69.690900,0.000190,69.691071,-0.000171,0.000169,1.0144
WAN3,40C6,0.0,0.0,ZD,1467,2015-03-14 00:00:00,72.050710,0.000728,72.050529,0.000181,0.000675,0.2685
WAN3,40C4,0.0,0.0,SD,1468,2015-03-14 00:00:00,69.070300,0.000190,69.070251,0.000049,0.000177,0.2754
